"gid","lbl.x","val.x","lbl.y","val.y","건축면적","건축물높이","건축물수","건축물연면적","건폐율","고등학생인구수","고령인구수","공동건축물수","생산가능인구수","용적율","유소년인구수","유아인구수","중학생인구수","초등학생인구수","총인구수","연령20대수","연령30대수","연령40대수","연령50대수","연령60대수","연령70대수","연령80대수","연령90대수","연령100대이상수","공시지가","노후건물수20년","노후건물수30년","응급의료시설접근성","보건기관접근성","주차장접근성","토지이용복합도","토지이용압축도","화재발생수","화재재산피해합계","화재재산피해평균","화재인명피해합계","화재인명피해평균","화재진압시간합계","화재진압시간평균","구조발생수","구조대상자수합계","구조대상자수평균","구조사망합계","구조사망평균","구조안전구조합계","구조안전구조평균","구조경상합계","구조경상평균","구조중상합계","구조중상평균","구조행방불명합계구조","구조행방불명평균","구급발생수","전체발생수","화재발생정규화","구조발생정규화","구급발생정규화","전체발생정규화","소요시간","정규화시간","전체시간가중"
"라라46b97b",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1221.46,0,0,15.704,2.035,5.489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,23.3188758241376,1.46222652928857,1.46222652928857
"라라63a80b",NA,NA,NA,NA,73.58,0,8,73.58,36.41,0,6,0,0,36.41,0,0,0,0,9,0,0,0,0,0,0,0,0,0,13386.75,7,6,11.084,4.51,5.264,3,0.24,1,207,207,2,2,349,349,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.396102936672165,0.032258064516129,0.00168067226890756,0,0.0339387367850366,9.68772890511221,1.18748288879934,1.22778455799904
"라라72a81b",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763.89,0,0,23.086,2.62,5.789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,21.4013478651142,1.42357764557163,1.42357764557163
"라라77a85a",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,760.59,0,0,25.645,4.683,3.129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,22.3010409125704,1.44171147867088,1.44171147867088
"라라53b92a",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5026.99,0,0,5.383,4.286,2.642,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.83712082780651,0,0.000560224089635854,0,0.000560224089635854,16.5463077488995,1.32572150740703,1.32646420853163
"라라66b91a",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2639.04,0,0,16.411,5.593,7.208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,21.5118037502408,1.42580394774366,1.42580394774366
"라마61a01b",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822.23,0,0,12.169,5.48,2.593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,29.5702305989923,1.58822619601039,1.58822619601039
"라라60b83a",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50866.66,0,0,6.736,3.499,4.253,0,0,3,3156,1052,0,0,14208,4736,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.470874212187107,0.0967741935483871,0.00336134453781513,0,0.100135538086202,4.07639668154474,1,1.1001355380862
"라라77a86a",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1558.38,0,0,24.944,3.35,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,14.8857387851724,1.29225178067838,1.29225178067838
"라라67b85b",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1468.96,0,0,18.774,3.344,7.436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,15.5833339762952,1.3063122147369,1.3063122147369
"라마50b01b",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730.46,0,0,18.551,7.256,11.201,0,0,1,1,1,0,0,2161,2161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.426220203490998,0.032258064516129,0.000560224089635854,0,0.0328182886057649,28.1092259374688,1.55877880307543,1.60993525570731
"라라73b87b",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1279.77,0,0,20.457,2.224,4.237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,16.1503621395792,1.31774099492436,1.31774099492436
"라라41a84a",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.958,3.821,3.991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,10.6265196984492,1.2064047595525,1.2064047595525
"라라71b93a",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4702.25,0,0,13.456,2.636,4.93,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.83712082780651,0,0.000560224089635854,0,0.000560224089635854,17.7499451509673,1.34998151455372,1.35073780671874
"라라64a94b",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679.41,0,0,17.95,5.217,4.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,36.5230299532554,1.7283638834353,1.7283638834353
"라라68b90a",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7884.72,0,0,15.534,4.715,8.108,0,0,2,9625,4812.5,0,0,1284,642,18,5,0.277777778,0,0,4,0.222222222,0,0,1,0.055555556,0,0,0,0.240677188784593,0.0645161290322581,0.0100840336134454,0,0.0746001626457034,19.2555575976892,1.38032800316803,1.48330069670879
"라라48b96b",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,937.06,0,0,11.845,4.208,10.115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,19.7726892479517,1.39075109031172,1.39075109031172
"라라48a86a",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,714.12,0,0,5.797,7.665,1.696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,17.4783999069861,1.34450836329711,1.34450836329711
"라라43a96b",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2427.24,0,0,15.372,27.96,30.197,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.761827660759427,0,0.00336134453781513,0,0.00336134453781513,21.1710921132355,1.41893670788014,1.42370624303268
"라라59b92a",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5362.73,0,0,9.547,4.16,1.67,0,0,1,1059,1059,0,0,434,434,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.411161570081582,0.032258064516129,0.00112044817927171,0,0.0333785126954007,11.4489540839496,1.22298139968985,1.26380269986563
"라라51a96a",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1186.67,0,0,11.669,4.926,9.371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,21.0703242723381,1.41690567383606,1.41690567383606
"라라47a91a",NA,NA,NA,NA,261.61,0,2,261.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4445.3,2,2,7.629,7.764,2.393,2,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,16.9591523280717,1.33404262838913,1.33404262838913
"라라53b78b",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82789.96,0,0,9.818,2.777,0.925,2,1.21,0,0,0,0,0,0,0,5,3,0.6,0,0,0,0,3,0.6,0,0,0,0,0,-0.776886294168844,0,0.00280112044817927,0,0.00280112044817927,7.31077244279009,1.13957395819928,1.14276604211581
"라라38b95a",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,917,2,1,20.354,3.051,4.696,2,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,13.2255116703284,1.25878894411145,1.25878894411145
"라라58b97b",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5052.34,0,0,14.818,3.551,4.809,0,0,3,1283,427.6666667,0,0,15205,5068.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380522411730608,0.0967741935483871,0,0,0.0967741935483871,17.9700137483801,1.35441712426211,1.4854897491907
"라라54b96b",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2484.4,0,0,12.096,3.984,6.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,15.7593510889675,1.30985994132302,1.30985994132302
"라라40b88a",NA,NA,NA,NA,54.61,0,3,54.61,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2251.65,3,3,19.709,2.835,6.901,1,0.07,0,0,0,0,0,0,0,2,1,0.5,0,0,1,0.5,0,0,0,0,0,0,0,-0.822062194397093,0,0.00112044817927171,0,0.00112044817927171,5.14377075565614,1.0958967873782,1.09712468293829
"라라52b84a",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8514.81,0,0,6.486,7.192,4.033,0,0,0,0,0,0,0,0,0,7,1,0.142857143,0,0,0,0,1,0.142857143,0,0,0,0,0,-0.746769027350011,0,0.00392156862745098,0,0.00392156862745098,10.1994427741589,1.19779677743292,1.20249401969736
"라마59a00b",NA,NA,NA,NA,54.76,0,4,54.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2546.2,4,3,18.947,4.279,7.341,2,0.09,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.74952651774041,0,0.00112044817927171,0.00512820512820513,0.00624865330747684,27.1120865945477,1.53868088359906,1.54829556699151
"라라43b90a",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992.06,0,0,15.939,13.739,8.224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,31.7926552801817,1.63302044929298,1.63302044929298
"라라45a90b",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,893.89,0,0,13.432,9.063,5.606,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.83712082780651,0,0.000560224089635854,0,0.000560224089635854,20.2713361398999,1.40080160647344,1.40158636927819
"라라71b91b",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3140.89,0,0,13.991,3.172,5.166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,18.0188569912904,1.35540158803836,1.35540158803836
"라라61b89a",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2454.6,0,0,13.205,6.348,9.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,13.4511727505012,1.2633372735405,1.2633372735405
"라라64b80a",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1061.22,0,0,13.616,5.353,5.082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,20.700851986233,1.4094587464757,1.4094587464757
"라라61b73a",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529,0,0,23.048,3.738,7.317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,36.8310122730009,1.73457144500263,1.73457144500263
"라라39b85b",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.787,1.506,1.287,0,0,2,7962,3981,0,0,2990,1495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0303782125849034,0.0645161290322581,0,0,0.0645161290322581,11.7485878137842,1.22902069060477,1.30831234806315
"라라40b90a",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,995.35,0,0,20.897,2.675,7.621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,12.2465988104504,1.23905838992975,1.23905838992975
"라라69b86a",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3425.86,0,0,18.566,2.54,6.755,0,0,1,180,180,0,0,1305,1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.441278836900415,0.032258064516129,0,0,0.032258064516129,13.2549470637843,1.25938223147057,1.30000746474381
"라라47a89a",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,902.6,0,0,6.816,7.772,4.697,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.83712082780651,0,0.000560224089635854,0,0.000560224089635854,NA,2,2.00112044817927
"라라42b96a",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.901,5.15,2.591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,25.6611235695632,1.50943588564932,1.50943588564932
"라라56b93b",NA,NA,NA,NA,89.93,0,2,89.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11056.69,2,2,9.199,3.813,5.045,1,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,9.47502878283166,1.1831957949638,1.1831957949638
"라마59b01a",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,961.32,0,0,19.826,7.216,8.695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,29.424760021757,1.58529415249189,1.58529415249189
"라라42b93a",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4460.98,0,0,14.785,1.505,1.713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,17.0199419605467,1.33526787854816,1.33526787854816
"라마57b04b",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5398.88,0,0,17.944,6.015,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,27.4336514732197,1.54516220948782,1.54516220948782
"라라47a85b",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1975.03,0,0,7.202,5.618,1.383,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.83712082780651,0,0.000560224089635854,0,0.000560224089635854,NA,2,2.00112044817927
"라라72b92b",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,914.9,0,0,14.567,3.505,6.363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,21.8405681482572,1.43243038410378,1.43243038410378
"라라46a80b",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2842.68,0,0,11.621,1.764,5.902,0,0,1,0,0,0,0,6361,6361,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.411161570081582,0.032258064516129,0.00112044817927171,0,0.0333785126954007,16.5452280229313,1.32569974490641,1.36994963067206
"라라72a95a",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9110.05,0,0,11.295,3.526,3.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,28.862972128967,1.57397099298339,1.57397099298339
"라마58a04a",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,791.89,0,0,24.199,6.123,5.471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,34.1164176128138,1.67985722148036,1.67985722148036
"라라41a89b",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1085.51,0,0,20.5,3.134,8.079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,11.8202549876399,1.23046518389398,1.23046518389398
"라라71a89a",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13083.08,0,0,16.298,2.428,0.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,12.4799439590292,1.24376159619639,1.24376159619639
"라마59b04b",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,875.13,0,0,25.948,7.871,10.504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,34.7867352545641,1.69336786077379,1.69336786077379
"라라44b88a",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,932.72,0,0,16.806,14.467,8.952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,28.2336830227649,1.56128730752499,1.56128730752499
"라라46b86b",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1284.18,0,0,6.886,8.753,2.784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,NA,2,2
"라라61a92b",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35335.26,0,0,12.429,7.042,4.121,0,0,2,948151,474075.5,0,0,6972,3486,4,1,0.25,1,0.25,0,0,0,0,0,0,0,0,0,0.0298563210527625,0.0645161290322581,0.00224089635854342,0,0.0667570253908015,14.5447416520138,1.28537878647497,1.37118685076047
"라라64a92b",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,984.88,0,0,18.433,2.308,5.356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,22.6420355780679,1.44858442313716,1.44858442313716
"라라78a88b",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,965.96,0,0,23.591,2.963,16.263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,20.9986665548185,1.41546137114477,1.41546137114477
"라라39b91b",NA,NA,NA,NA,78.84,0,13,78.25,0,0,12,0,8,0,0,0,0,0,21,0,0,0,0,0,6,0,0,0,3981.13,13,12,21.228,3.037,6.825,2,0.41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.764585151149827,0,0.000560224089635854,0.00512820512820513,0.00568842921784098,6.82285678183958,1.12973973619745,1.13616618072139
"라라63a75a",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1062.84,0,0,16.123,3.405,4.97,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,-0.83712082780651,0,0.000560224089635854,0,0.000560224089635854,19.1686018017061,1.37857535886804,1.37934766999345
"라라71b84a",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1951.48,0,0,24.151,3.149,5.215,0,0,1,181,181,0,0,1356,1356,2,1,0.5,1,0.5,0,0,0,0,0,0,0,0,0,-0.411161570081582,0.032258064516129,0.00112044817927171,0,0.0333785126954007,7.24798041726,1.13830834865151,1.17630338831825
"라라46b97a",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,755.64,0,0,15.181,2.627,6.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,27.6722849369604,1.54997200480146,1.54997200480146
"라라47a80a",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2284.57,0,0,15.993,3.692,8.777,0,0,2,495,247.5,0,0,17501,8750.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0303782125849034,0.0645161290322581,0,0,0.0645161290322581,29.11308138468,1.57901208951348,1.68088383722402
"라라76a81a",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,23.573,3.126,6.277,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,20.4596168464119,1.40459651287774,1.40459651287774
"라라50a96a",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4747.63,0,0,11.563,3.655,10.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,16.4295686797535,1.32336856403146,1.32336856403146
"라라44a90a",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,859.99,0,0,15.486,11.255,7.771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,26.967077255841,1.53575813660954,1.53575813660954
"라라71a92a",NA,NA,NA,NA,86.4,0,1,86.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5932.84,1,1,13.309,2.49,4.483,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,15.7240527957611,1.3091484838326,1.3091484838326
"라라39a86a",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27.843,0.794,1.124,1,0.03,2,926,463,0,0,2038,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0303782125849034,0.0645161290322581,0,0,0.0645161290322581,10.2408162769202,1.1986306842814,1.27596169617052
"라라61b90b",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,799.38,0,0,11.737,6.35,2.896,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,-0.83712082780651,0,0.000560224089635854,0,0.000560224089635854,18.7677079983174,1.37049511267549,1.37126289705234
"라라77a84a",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808.27,0,0,25.503,4.541,2.987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,20.6754779461706,1.40894731804036,1.40894731804036
"라라49b96a",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1203.66,0,0,11.71,3.089,8.593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,17.7689670110746,1.35036491113258,1.35036491113258
"라라44b93b",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4363.93,0,0,11.872,24.062,12.885,0,0,0,0,0,0,0,0,0,10,1,0.1,0,0,0,0,1,0.1,0,0,0,0,0,-0.701593127121761,0,0.00560224089635854,0,0.00560224089635854,15.0502339195113,1.29556727513527,1.30282535510802
"라라48b80b",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8735.95,0,0,12.035,1.687,6.351,0,0,1,1123,1123,0,0,1072,1072,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.411161570081582,0.032258064516129,0.00112044817927171,0,0.0333785126954007,16.2724748390154,1.32020224692262,1.36426863438203
"라라57a95a",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19516.82,0,0,11.972,4.514,7.818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,13.322654479013,1.2607469135372,1.2607469135372
"라라67a82b",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615.45,0,0,13.58,3.547,3.501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852179461215926,0,0,0,0,NA,2,2
