"gid","건축면적","건축물높이","건축물수","건축물연면적","건폐율","고등학생인구수","고령인구수","공동건축물수","생산가능인구수","용적율","유소년인구수","유아인구수","중학생인구수","초등학생인구수","총인구수","연령20대수","연령30대수","연령40대수","연령50대수","연령60대수","연령70대수","연령80대수","연령90대수","연령100대이상수","공시지가","노후건물수20년","노후건물수30년","응급의료시설접근성","보건기관접근성","주차장접근성","토지이용복합도","토지이용압축도","화재발생수","화재재산피해합계","화재재산피해평균","화재인명피해합계","화재인명피해평균","화재진압시간합계","화재진압시간평균","구조발생수","구조대상자수합계","구조대상자수평균","구조사망합계","구조사망평균","구조안전구조합계","구조안전구조평균","구조경상합계","구조경상평균","구조중상합계","구조중상평균","구조행방불명합계구조","구조행방불명평균"
"라라65b89a",123.41,6.29,51,141.52,28.55,0,23,0,35,34.41,0,0,0,0,58,0,0,0,11,19,9,8,0,0,26697.78,31,20,13.197,1.418,2.348,5,2.82,2,1760,880,0,0,1095,547.5,10,0,0,0,0,0,0,0,0,0,0,0,0
"라라76b86b",202.61,4.94,31,210.48,25.9,0,16,0,8,28.89,0,0,0,0,24,0,0,0,0,7,8,0,0,0,18368.98,11,8,24.752,1.663,4.754,7,2.61,1,1773,1773,0,0,3935,3935,8,0,0,0,0,0,0,0,0,0,0,0,0
"라라72a85a",277.75,7.93,4,277.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8128.07,3,3,21.107,2.616,3.915,2,0.44,1,8904,8904,0,0,1334,1334,9,0,0,0,0,0,0,0,0,0,0,0,0
"라라62b81a",169.03,5.38,31,182.9,30.17,0,13,0,12,34.42,0,0,0,0,25,0,0,0,0,7,0,0,0,0,24156.1,21,12,10.521,4.161,6.088,6,2.27,2,981,490.5,0,0,468,234,14,3,0.214285714285714,0,0,3,0.214285714285714,0,0,0,0,0,0
"라라63b75b",181.6,4.76,17,192.53,32.79,0,10,0,0,35.07,0,0,0,0,17,0,0,0,0,0,0,0,0,0,24875.23,12,4,16.305,3.586,4.339,4,1.31,1,1320,1320,0,0,202,202,6,29,4.83333333333333,0,0,26,4.33333333333333,3,0.5,0,0,0,0
"라라40b84b",91.12,5.05,40,92.95,26.88,0,35,0,50,26.63,0,0,0,0,86,7,0,0,22,24,6,14,0,0,25649.55,33,29,20.283,5.871,6.317,4,1.49,1,1,1,0,0,1157,1157,8,1,0.125,0,0,0,0,1,0.125,0,0,0,0
"라라55b96a",98.17,5.1,2,92.52,17.94,0,0,0,0,16.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4326.63,1,1,12.395,4.054,8.241,2,0.07,1,1100,1100,0,0,2509,2509,4,1,0.25,1,0.25,0,0,0,0,0,0,0,0
"라라61a96a",97.9,5.42,18,111.44,22.29,0,14,0,15,25.88,0,0,0,0,29,0,0,0,0,6,0,0,0,0,27531.49,11,8,14.129,0.901,1.103,3,0.8,3,24883,8294.33333333333,0,0,2112,704,3,1,0.333333333333333,0,0,1,0.333333333333333,0,0,0,0,0,0
"라라62a97a",82.22,4.79,58,81.47,23.49,0,55,0,40,22.17,0,0,0,0,95,0,0,0,17,23,25,19,0,0,17803.73,45,38,16.62,3.391,1.817,4,1.89,1,59695,59695,0,0,4583,4583,19,2,0.105263157894737,0,0,0,0,1,0.0526315789473684,1,0.0526315789473684,0,0
"라라52a87a",173.19,10.05,65,662.92,51.4,15,174,3,313,117.71,26,6,11,12,513,45,56,49,83,112,79,38,7,0,225021.42,48,31,1.283,1.989,0.615,7,17.23,12,18032,1502.66666666667,1,0.0833333333333333,6868,572.333333333333,89,19,0.213483146067416,2,0.0224719101123595,5,0.0561797752808989,10,0.112359550561798,2,0.0224719101123595,0,0
"라마56b00a",181.51,6.66,17,345.51,13.37,0,37,0,13,24.91,0,0,0,0,50,0,0,0,6,6,8,15,10,0,8945.03,7,5,17.622,1.021,9.596,4,2.35,1,110,110,0,0,1002,1002,27,1,0.037037037037037,0,0,1,0.037037037037037,0,0,0,0,0,0
"라라42a85b",94.78,5.94,19,93.27,30.84,0,11,0,9,28.94,0,0,0,0,20,0,0,0,0,0,0,0,0,0,4262.69,14,12,20.046,5.563,6.079,3,0.71,1,1540,1540,1,1,3364,3364,8,0,0,0,0,0,0,0,0,0,0,0,0
"라라54b85a",109.8,7.6,11,143.34,37.22,0,9,0,13,61.15,0,0,0,0,22,8,0,0,0,0,0,0,0,0,43861.33,3,2,3.281,5.604,0.808,2,0.63,1,901,901,0,0,21,21,26,7,0.269230769230769,0,0,3,0.115384615384615,3,0.115384615384615,0,0,1,0.0384615384615385
"라라57a99a",328.46,5.83,5,325.91,25.16,0,0,0,0,25.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12723.66,3,1,16.287,2.21,8.907,4,0.67,3,35889,11963,0,0,4247,1415.66666666667,4,0,0,0,0,0,0,0,0,0,0,0,0
"라라61a85b",616.62,7.95,2,616.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47557.54,0,0,5.48,1.687,2.59,2,0.49,2,8716,4358,0,0,1272,636,7,0,0,0,0,0,0,0,0,0,0,0,0
"라라53a83a",186.86,5.45,13,265.98,10.36,0,0,0,0,12.9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,17542.75,3,3,9.355,10.311,15.105,4,1.38,1,4455,4455,0,0,429,429,19,0,0,0,0,0,0,0,0,0,0,0,0
"라라59b96b",82.83,5.12,84,85.24,24.78,0,70,0,66,25.86,0,0,0,0,139,7,6,10,20,32,27,25,0,0,24573.46,55,41,13.258,1.991,3.25,7,2.86,1,7639,7639,0,0,2923,2923,12,3,0.25,0,0,1,0.0833333333333333,0,0,1,0.0833333333333333,0,0
"라라51b89b",245.74,10.16,224,564.02,51,88,523,23,1805,115.17,200,59,70,117,2528,339,283,320,468,461,233,80,9,0,344983.89,172,140,2.47,2.424,1.495,8,49.94,2,11637,5818.5,0,0,1417,708.5,249,33,0.132530120481928,0,0,31,0.124497991967871,1,0.00401606425702811,1,0.00401606425702811,0,0
"라라51b92a",127.43,6.52,14,150.67,41.83,0,10,0,0,59.01,0,0,0,0,15,0,0,0,0,0,0,0,0,0,11998.88,11,6,5.636,4.825,3.987,3,0.84,3,2270,756.666666666667,0,0,8546,2848.66666666667,15,0,0,0,0,0,0,0,0,0,0,0,0
"라라62b77a",101.64,6.58,79,129.43,44,6,69,0,67,66.55,0,0,0,0,139,6,7,10,24,33,26,18,0,0,94399.73,70,49,13.58,0.863,5.527,9,9.17,3,7192,2397.33333333333,1,0.333333333333333,3239,1079.66666666667,27,0,0,0,0,0,0,0,0,0,0,0,0
"라라65b89b",227.52,0,3,227.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35507.01,3,3,13.694,1.915,2.845,2,0.27,1,316,316,0,0,828,828,64,2,0.03125,0,0,0,0,2,0.03125,0,0,0,0
"라라70b91b",676.31,7.48,16,742.11,7.14,0,0,0,0,7.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9076.98,0,0,13.308,2.488,3.085,1,4.75,1,33,33,0,0,4242,4242,6,0,0,0,0,0,0,0,0,0,0,0,0
"라라63b92a",50.22,5,1,46.98,20.84,0,0,0,0,19.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3424.99,1,0,17.578,2.097,4.502,1,0.02,1,323,323,0,0,547,547,3,0,0,0,0,0,0,0,0,0,0,0,0
"라라52a84b",431.88,7,1,431.88,19.48,0,0,0,0,19.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24808.77,0,0,4.229,4.935,2.32,1,0.17,4,13983,3495.75,0,0,2473,618.25,26,8,0.307692307692308,0,0,6,0.230769230769231,1,0.0384615384615385,0,0,0,0
"라라52a89b",79.54,8.21,565,152.97,55.62,38,644,11,1214,108.95,102,25,40,62,1960,196,156,220,373,391,264,167,28,0,510503.49,517,460,2.345,1.625,0.786,9,34.77,7,2363,337.571428571429,0,0,3224,460.571428571429,266,18,0.0676691729323308,0,0,13,0.0488721804511278,0,0,2,0.0075187969924812,1,0.0037593984962406
"라라60b89a",153.66,6.57,9,164.19,14.34,0,6,0,9,12.86,0,0,0,0,17,0,0,0,0,0,0,0,0,0,64331.98,3,3,6.272,1.571,2.107,4,0.59,1,902,902,0,0,1089,1089,8,1,0.125,0,0,0,0,1,0.125,0,0,0,0
"라라57b97a",798.51,7.6,1,798.51,9.52,0,0,0,0,9.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15006.73,1,0,13.633,4.888,6.253,1,0.32,1,660,660,0,0,482,482,5,0,0,0,0,0,0,0,0,0,0,0,0
"라라57b88b",109.49,5.67,4,105.81,14.16,0,0,0,6,13.56,0,0,0,0,6,0,0,0,0,0,0,0,0,0,87581.6,0,0,3.698,4.123,1.887,3,0.17,1,0,0,0,0,2248,2248,22,5,0.227272727272727,0,0,2,0.0909090909090909,3,0.136363636363636,0,0,0,0
"라라54b84a",826.44,13.65,151,2684.47,28.39,19,57,8,439,79.86,73,32,10,35,569,196,62,64,69,41,29,10,0,0,529669.2,71,27,3.724,6.322,1.2,7,160.45,3,3348,1116,0,0,4670,1556.66666666667,150,29,0.193333333333333,1,0.00666666666666667,9,0.06,14,0.0933333333333333,5,0.0333333333333333,0,0
"라라55a80b",1462.92,8.91,52,1774.27,19.11,0,0,0,0,22.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300911.7,0,0,7.975,3.355,0.671,2,34.54,3,6217,2072.33333333333,1,0.333333333333333,1164,388,52,2,0.0384615384615385,0,0,1,0.0192307692307692,0,0,1,0.0192307692307692,0,0
"라라70b87a",130.81,4.59,20,130.2,17.13,0,15,0,6,16.67,0,0,0,0,23,0,0,0,0,0,8,0,0,0,19187.38,17,13,17.878,1.103,4.872,3,1.04,1,0,0,0,0,631,631,7,0,0,0,0,0,0,0,0,0,0,0,0
"라라65a87b",334.34,6.4,30,366.78,25.86,0,0,1,9,27.09,0,0,0,0,14,0,0,0,0,0,0,0,0,0,22029.18,19,16,10.004,12.773,6.919,5,4.4,2,1320,660,0,0,971,485.5,28,12,0.428571428571429,0,0,0,0,9,0.321428571428571,3,0.107142857142857,0,0
"라라69a93b",55.36,0,5,55.36,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,20189.38,5,5,13.039,2.22,5.613,2,0.11,1,990,990,0,0,3464,3464,7,0,0,0,0,0,0,0,0,0,0,0,0
"라라40b87a",426.95,5.55,2,416.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2881.97,0,0,21.468,2.883,6.949,1,0.33,2,66048,33024,0,0,1622,811,2,0,0,0,0,0,0,0,0,0,0,0,0
"라마57a04b",75.93,3.9,8,75.93,28.31,0,0,0,0,28.31,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6214.1,7,5,23.574,5.498,3.783,7,0.59,1,280,280,0,0,1390,1390,1,0,0,0,0,0,0,0,0,0,0,0,0
"라라58b80b",77.77,4.3,2,75.27,21.28,0,0,0,0,20.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23130.76,1,0,10.555,2.49,5.644,2,0.06,1,110,110,0,0,1216,1216,2,0,0,0,0,0,0,0,0,0,0,0,0
"라라59a92a",120.89,7.36,66,165.7,33.49,0,49,1,81,51.19,10,0,0,0,140,18,8,13,25,26,19,15,0,0,77135.58,52,38,8.995,3.608,1.503,8,4.31,1,14949,14949,0,0,2473,2473,27,3,0.111111111111111,0,0,3,0.111111111111111,0,0,0,0,0,0
"라라73b83b",83.34,4.58,15,82.88,19.08,0,15,0,7,18.93,0,0,0,0,22,0,0,0,0,8,6,0,0,0,10687.25,8,6,22.546,1.042,1.871,4,0.5,1,9767,9767,0,0,2381,2381,8,0,0,0,0,0,0,0,0,0,0,0,0
"라라63b89a",68.41,4.68,6,79.16,12.27,0,0,0,0,15.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5981.63,1,0,9.73,3.37,4.3,2,0.19,1,692,692,0,0,1011,1011,8,0,0,0,0,0,0,0,0,0,0,0,0
"라라40b85b",81.61,4.57,41,84.68,25.5,0,34,0,46,27.31,0,0,0,0,82,7,8,0,10,27,9,8,0,0,9996.11,30,21,20.235,4.394,6.268,3,1.39,1,88,88,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"라라45a91a",143.36,4.9,24,144.83,23.83,0,19,0,13,24.34,0,0,0,0,34,0,0,0,0,10,7,0,0,0,9942.88,14,6,9.049,10.006,6.931,5,1.39,1,0,0,0,0,1934,1934,17,0,0,0,0,0,0,0,0,0,0,0,0
"라라61b86a",126.75,6.41,26,211.13,24.32,0,13,0,21,36.05,0,0,0,0,35,0,0,0,7,6,6,6,0,0,35387.87,11,6,6.688,1.619,1.905,6,2.2,3,21594,7198,1,0.333333333333333,2727,909,48,11,0.229166666666667,0,0,4,0.0833333333333333,7,0.145833333333333,0,0,0,0
"라라36a89a",76.91,4.67,49,76.01,19.57,0,27,0,17,19.32,0,0,0,0,45,0,0,0,0,12,0,15,7,0,10428,26,21,27.888,3.959,3.246,6,1.49,1,8871,8871,0,0,3141,3141,17,2,0.117647058823529,0,0,2,0.117647058823529,0,0,0,0,0,0
"라라57a86a",272.82,13.84,39,1049.95,51.63,10,24,2,306,128.21,74,35,15,36,404,50,71,72,57,47,9,0,0,0,385546.76,0,0,0.495,4.516,0.462,5,16.38,2,156,78,0,0,999,499.5,59,9,0.152542372881356,0,0,8,0.135593220338983,1,0.0169491525423729,0,0,0,0
"라마53b02b",101.37,5.96,70,109.1,29.13,0,33,0,41,32.35,0,0,0,0,78,0,0,0,14,24,12,8,0,0,31312.26,61,49,18.202,3.954,7.332,9,3.05,3,9351,3117,0,0,1118,372.666666666667,25,6,0.24,0,0,2,0.08,3,0.12,0,0,0,0
"라라56b82a",100.32,7,10,114.78,17.47,0,7,0,0,21.34,0,0,0,0,14,0,0,0,0,0,0,0,0,0,15441.02,5,4,6.952,2.485,4.443,2,0.46,1,87890,87890,0,0,1096,1096,1,0,0,0,0,0,0,0,0,0,0,0,0
"라라63b86b",897.01,17.17,22,3733.87,4.78,0,0,1,0,15.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5272.54,18,0,9.189,4.318,1.427,2,32.86,1,18954,18954,0,0,5410,5410,5,0,0,0,0,0,0,0,0,0,0,0,0
"라라55b93a",83.49,5.11,8,88.57,31.01,0,8,0,8,31.47,0,0,0,0,16,0,0,0,0,0,0,0,0,0,92794.66,3,2,7.775,3.802,2.092,3,0.28,2,1497,748.5,0,0,454,227,6,0,0,0,0,0,0,0,0,0,0,0,0
"라라51b97a",84.42,5.63,17,95.78,25.81,0,16,0,14,31.79,0,0,0,0,32,0,0,0,7,8,0,0,0,0,15700.16,7,4,12.396,1.237,8.812,4,0.65,1,88,88,0,0,435,435,9,1,0.111111111111111,0,0,1,0.111111111111111,0,0,0,0,0,0
"라라61a80b",92.68,6.18,55,102.22,23.99,0,34,0,31,27.26,0,0,0,0,65,0,0,6,9,23,9,14,0,0,20301.18,45,32,9.654,4.451,6.825,5,2.25,1,1,1,0,0,347,347,11,1,0.0909090909090909,0,0,1,0.0909090909090909,0,0,0,0,0,0
"라라54b79b",116.89,5.89,69,139.48,39.51,0,71,1,72,52.21,0,0,0,0,147,8,8,6,23,38,33,18,0,0,135886.44,54,27,8.994,3.645,1.539,9,3.85,4,1321,330.25,0,0,1498,374.5,30,0,0,0,0,0,0,0,0,0,0,0,0
"라라53a84b",324.99,6.55,28,581.94,7.66,0,0,0,0,6.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34548.25,1,1,5.294,6,3.459,3,6.49,2,19430,9715,0,0,1958,979,21,6,0.285714285714286,0,0,3,0.142857142857143,2,0.0952380952380952,1,0.0476190476190476,0,0
"라라59a98a",110.24,4.6,4,108.99,24.99,0,0,0,0,24.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3717.56,1,0,15.133,3.867,5.125,3,0.17,2,1320,660,0,0,8476,4238,3,0,0,0,0,0,0,0,0,0,0,0,0
"라라64a84b",418.99,6.07,3,447.46,19.68,0,0,0,0,36.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5434.05,0,0,9.416,1.017,1.022,2,0.54,1,3862,3862,0,0,628,628,3,0,0,0,0,0,0,0,0,0,0,0,0
"라라63a78a",91.87,4,3,120.11,48.92,0,0,0,0,48.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25092.29,2,0,13.592,1.419,4.578,2,0.14,4,3830,957.5,0,0,4014,1003.5,3,2,0.666666666666667,0,0,0,0,2,0.666666666666667,0,0,0,0
"라라50b95a",96.59,6.25,14,116.7,24.75,0,12,0,15,30.98,0,0,0,0,28,0,0,0,0,7,0,0,0,0,13855.18,12,7,10.346,3.802,8.065,4,0.65,1,3158,3158,0,0,2502,2502,6,0,0,0,0,0,0,0,0,0,0,0,0
"라라57b93b",106.46,6.14,43,122.25,32.16,0,28,0,41,39.63,0,0,0,0,72,0,0,0,18,8,14,12,0,0,40000.4,32,19,9.656,4.27,5.502,5,2.1,3,4616,1538.66666666667,0,0,2968,989.333333333333,23,5,0.217391304347826,0,0,2,0.0869565217391304,1,0.0434782608695652,2,0.0869565217391304,0,0
"라라54b81a",425.72,20.6,62,2382.74,55.44,33,255,13,1909,151.39,398,239,41,142,2562,247,604,422,399,324,76,28,7,0,723220.22,0,0,7.219,4.207,1.191,7,59.09,1,1760,1760,0,0,356,356,216,24,0.111111111111111,1,0.00462962962962963,19,0.087962962962963,2,0.00925925925925926,0,0,0,0
"라라63b86a",154.81,7.14,23,250.65,25.57,0,9,0,36,46.04,0,0,0,0,49,0,0,9,15,11,0,0,0,0,37718.59,7,0,8.2,3.314,0.829,5,2.31,3,3416,1138.66666666667,0,0,2056,685.333333333333,63,9,0.142857142857143,0,0,4,0.0634920634920635,4,0.0634920634920635,1,0.0158730158730159,0,0
"라라65b87b",257.56,6.67,46,309.62,27.85,0,14,0,16,36.64,0,0,0,0,31,0,0,0,0,14,6,0,0,0,53995.7,14,5,11.889,0.538,1.041,8,5.11,1,990,990,0,0,572,572,44,9,0.204545454545455,0,0,2,0.0454545454545455,4,0.0909090909090909,2,0.0454545454545455,0,0
"라라49a84a",43.55,9.9,1,80,19.02,0,0,0,0,34.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6659.47,0,0,6.698,3.821,1.999,1,0.03,1,3865,3865,0,0,2716,2716,4,0,0,0,0,0,0,0,0,0,0,0,0
"라라59a95a",2667.6,5.83,2,2806.2,45.67,0,0,0,0,54.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56504.79,1,0,11.239,3.242,3.816,2,2.24,1,9687,9687,0,0,675,675,1,2,2,0,0,0,0,1,1,1,1,0,0
"라라58a96b",412.51,4.74,6,396.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5998.79,0,0,12.897,4.258,5.517,1,0.95,1,2372,2372,0,0,370,370,8,0,0,0,0,0,0,0,0,0,0,0,0
"라라46b83b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603.15,0,0,10.323,2.769,4.639,0,0,1,30534,30534,0,0,3490,3490,5,0,0,0,0,0,0,0,0,0,0,0,0
"라라52b93a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11502.21,0,0,7.05,5.072,5.637,0,0,3,1350,450,0,0,4317,1439,11,6,0.545454545454545,2,0.181818181818182,4,0.363636363636364,0,0,0,0,0,0
"라라49a89a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3414.46,0,0,4.238,5.193,1.475,0,0,1,66,66,0,0,747,747,1,1,1,1,1,0,0,0,0,0,0,0,0
"라라60b93b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56243.14,0,0,11.207,5.821,3.715,0,0,3,66381,22127,0,0,3917,1305.66666666667,5,0,0,0,0,0,0,0,0,0,0,0,0
"라라35a91a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21971.68,18,13,31.153,5.944,2.064,5,0.81,2,2026,1013,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"라라52a95a",0,0,1,115.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5225.11,1,1,9.982,2.906,6.356,1,0.05,2,14300,7150,0,0,1322,661,1,0,0,0,0,0,0,0,0,0,0,0,0
"라라57a91b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57182.58,0,0,9.049,3.663,3.187,0,0,1,3557,3557,1,1,2019,2019,3,1,0.333333333333333,0,0,1,0.333333333333333,0,0,0,0,0,0
"라라60b83a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50866.66,0,0,6.736,3.499,4.253,0,0,3,3156,1052,0,0,14208,4736,6,0,0,0,0,0,0,0,0,0,0,0,0
"라마50b01b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730.46,0,0,18.551,7.256,11.201,0,0,1,1,1,0,0,2161,2161,1,0,0,0,0,0,0,0,0,0,0,0,0
"라라68b90a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7884.72,0,0,15.534,4.715,8.108,0,0,2,9625,4812.5,0,0,1284,642,18,5,0.277777777777778,0,0,4,0.222222222222222,0,0,1,0.0555555555555556,0,0
"라라59b92a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5362.73,0,0,9.547,4.16,1.67,0,0,1,1059,1059,0,0,434,434,2,0,0,0,0,0,0,0,0,0,0,0,0
"라라46a80b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2842.68,0,0,11.621,1.764,5.902,0,0,1,0,0,0,0,6361,6361,2,0,0,0,0,0,0,0,0,0,0,0,0
"라라61a92b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35335.26,0,0,12.429,7.042,4.121,0,0,2,948151,474075.5,0,0,6972,3486,4,1,0.25,1,0.25,0,0,0,0,0,0,0,0
"라라71b84a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1951.48,0,0,24.151,3.149,5.215,0,0,1,181,181,0,0,1356,1356,2,1,0.5,1,0.5,0,0,0,0,0,0,0,0
"라라48b80b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8735.95,0,0,12.035,1.687,6.351,0,0,1,1123,1123,0,0,1072,1072,2,0,0,0,0,0,0,0,0,0,0,0,0
"라라58b94b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56035.04,0,0,10.405,3.653,4.471,0,0,3,32039,10679.6666666667,0,0,2405,801.666666666667,3,0,0,0,0,0,0,0,0,0,0,0,0
"라라64a83a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3838.5,0,0,11.069,1.36,1.314,0,0,1,310,310,0,0,437,437,1,0,0,0,0,0,0,0,0,0,0,0,0
"라라49b82a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2156.38,0,0,7.827,4.363,4.619,0,0,1,0,0,0,0,3347,3347,3,0,0,0,0,0,0,0,0,0,0,0,0
"라라68b90b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5041.22,0,0,14.879,4.06,4.31,0,0,1,963,963,0,0,922,922,18,0,0,0,0,0,0,0,0,0,0,0,0
"라라69b91a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3784.7,0,0,14.17,3.351,6.745,0,0,1,220,220,0,0,0,0,8,19,2.375,0,0,4,0.5,15,1.875,0,0,0,0
"라라58a93b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46931.97,0,0,9.671,4.285,5.517,0,0,4,13761,3440.25,0,0,6292,1573,3,0,0,0,0,0,0,0,0,0,0,0,0
"라라51b91b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5892.07,0,0,5.212,4.402,3.563,0,0,2,13275,6637.5,0,0,476,238,2,0,0,0,0,0,0,0,0,0,0,0,0
"라라58b92a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75697.66,0,0,8.876,3.489,1.536,0,0,2,1812,906,0,0,816,408,6,0,0,0,0,0,0,0,0,0,0,0,0
"라라43a94b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2193.25,0,0,14.713,3.454,3.662,0,0,1,9601,9601,0,0,3977,3977,1,0,0,0,0,0,0,0,0,0,0,0,0
"라라70b96a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.817,9.706,11.386,1,0.03,1,990,990,0,0,301,301,2,2,1,0,0,1,0.5,1,0.5,0,0,0,0
"라라53a93a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3440.04,0,0,9.734,5.707,4.471,0,0,1,11000,11000,0,0,431,431,8,0,0,0,0,0,0,0,0,0,0,0,0
"라라45b90b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2624.11,0,0,8.47,9.427,6.352,0,0,2,58520,29260,0,0,8129,4064.5,8,2,0.25,0,0,1,0.125,1,0.125,0,0,0,0
"라라55b79a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80844.43,1,0,11.587,3.401,2.494,2,0.2,1,5365,5365,0,0,1792,1792,2,0,0,0,0,0,0,0,0,0,0,0,0
"라라53a90a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18266.92,0,0,4.451,4.029,4.792,0,0,1,0,0,0,0,2982,2982,7,3,0.428571428571429,0,0,2,0.285714285714286,0,0,0,0,0,0
"라라59b93a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17830.02,0,0,10.204,4.817,2.758,0,0,3,27408,9136,0,0,4826,1608.66666666667,2,0,0,0,0,0,0,0,0,0,0,0,0
"라라40a90a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1161.42,0,0,21.09,1.844,6.789,0,0,1,122,122,0,0,10607,10607,1,0,0,0,0,0,0,0,0,0,0,0,0
"라라36a90a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3350.76,0,0,28.445,4.825,4.112,0,0,1,253,253,0,0,902,902,2,0,0,0,0,0,0,0,0,0,0,0,0
"라라57a90a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14300.08,0,0,5.512,1.456,2.113,0,0,2,143481,71740.5,1,0.5,931,465.5,32,11,0.34375,0,0,6,0.1875,2,0.0625,2,0.0625,1,0.03125
"라라54a88a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9623.58,0,0,1.112,1.984,0.832,0,0,2,1738,869,0,0,95,47.5,49,16,0.326530612244898,1,0.0204081632653061,11,0.224489795918367,3,0.0612244897959184,0,0,0,0
