gid,건축면적,건축물높이,건축물수,건축물연면적,건폐율,고등학생인구수,고령인구수,공동건축물수,생산가능인구수,용적율,유소년인구수,유아인구수,중학생인구수,초등학생인구수,총인구수,연령20대수,연령30대수,연령40대수,연령50대수,연령60대수,연령70대수,연령80대수,연령90대수,연령100대이상수,공시지가,노후건물수20년,노후건물수30년,응급의료시설접근성,보건기관접근성,주차장접근성,토지이용복합도,토지이용압축도,화재발생수,화재재산피해합계,화재재산피해평균,화재인명피해합계,화재인명피해평균,화재진압시간합계,화재진압시간평균,구조발생수,구조대상자수합계,구조대상자수평균,구조사망합계,구조사망평균,구조안전구조합계,구조안전구조평균,구조경상합계,구조경상평균,구조중상합계,구조중상평균,구조행방불명합계구조,구조행방불명평균,구급발생수
라라57a85b,2896.52,28.27,5,21755.91,56.72,0,0,0,13,149.41,0,0,0,0,16,0,7,0,0,0,0,0,0,0,338002.12,0,0,0.511,4.939,0.783,4,43.51,0,0,0,0,0,0,0,118,43,0.36440678,0,0,15,0.127118644,28,0.237288136,0,0,0,0,3
라라70b88a,836.97,10.07,53,943.4,20.71,0,0,0,0,22.81,0,0,0,0,6,0,0,0,0,0,0,0,0,0,87344.6,0,0,17.237,1.046,2.257,2,20,1,709,709,0,0,3912,3912,23,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라60a82a,85.89,5.06,33,88.39,38.12,0,18,0,25,40.07,0,0,0,0,47,0,0,9,0,7,7,8,0,0,7924.7,25,17,8.555,5.318,5.81,4,1.17,1,2530,2530,0,0,530,530,33,4,0.121212121,0,0,2,0.060606061,0,0,0,0,0,0,4
라라55a92b,109.16,6.54,25,129.55,28.68,0,22,0,15,37.54,0,0,0,0,39,0,0,0,8,10,8,6,0,0,88129.16,17,10,8.61,4.583,3.347,4,1.3,2,8220,4110,0,0,430,215,9,1,0.111111111,0,0,0,0,0,0,1,0.111111111,0,0,2
라라48b83a,96.3,0,7,96.3,0,0,7,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,6561.82,7,7,8.348,3.773,2.663,1,0.27,0,0,0,0,0,0,0,5,1,0.2,0,0,1,0.2,0,0,0,0,0,0,NA
라라55b99b,82.29,0,2,82.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2089.17,2,1,21.096,1.538,13.07,2,0.07,1,1668,1668,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
라마54b02a,127.18,5.3,7,126.86,22.13,0,0,0,0,21.75,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6176.61,5,3,19.396,2.772,8.714,3,0.36,0,0,0,0,0,0,0,7,1,0.142857143,0,0,0,0,0,0,0,0,0,0,1
라라73a89b,64.94,5.13,4,64.94,16.14,0,0,0,0,16.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2793.09,0,0,19.422,0.763,3.203,1,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라49b88a,112.71,7.25,12,208.62,29.36,0,0,0,10,42.47,0,0,0,0,15,0,0,0,0,0,0,0,0,0,19749.55,3,1,3.255,4.21,0.492,6,1,0,0,0,0,0,0,0,35,5,0.142857143,0,0,1,0.028571429,2,0.057142857,2,0.057142857,0,0,6
라마52a01a,67.73,4.45,5,67.73,12.53,0,0,0,0,12.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3705.38,4,2,16.602,5.308,11.638,3,0.14,0,0,0,0,0,0,0,4,2,0.5,0,0,0,0,1,0.25,1,0.25,0,0,NA
라라58a98a,81.42,4.5,2,81.42,44.91,0,0,0,0,44.91,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7549.36,1,0,14.901,5.516,7.521,2,0.07,0,0,0,0,0,0,0,5,1,0.2,0,0,0,0,0,0,0,0,0,0,NA
라라60b80a,100.36,6.96,14,100.11,20.32,0,0,0,7,20.2,0,0,0,0,12,0,0,0,0,0,0,0,0,0,9844.01,12,10,10.197,5.807,7.368,5,0.56,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라50b93a,99.9,6.6,1,99.9,14.07,0,0,0,0,14.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11193.23,0,0,8.88,6.555,7.229,1,0.04,1,704,704,0,0,1547,1547,5,3,0.6,1,0.2,0,0,1,0.2,0,0,0,0,2
라라69b87a,146.62,5.33,13,147.23,22.48,0,0,0,11,22.88,0,0,0,0,15,0,0,0,0,0,0,0,0,0,46178.54,9,4,16.816,1.695,4.692,5,0.77,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1
라라75a87b,70.71,4.59,19,70.36,28.3,0,18,0,6,28.02,0,0,0,0,24,0,0,0,0,7,0,8,0,0,18653.43,15,12,22.342,1.606,4.645,3,0.53,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
라라59a95b,234.23,7.69,23,257.19,14.2,0,0,0,0,15.55,0,0,0,0,8,0,0,0,0,0,0,0,0,0,41267.4,12,3,11.544,2.275,3.534,6,2.37,2,1430,715,0,0,3006,1503,15,5,0.333333333,0,0,1,0.066666667,4,0.266666667,0,0,0,0,7
라라70b82b,640.4,6.29,8,610.36,20.32,0,0,0,6,20.31,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4219.01,4,0,23.537,3.231,6.423,2,1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라67b87a,81.44,5.63,3,81.31,22.53,0,0,0,0,22.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10961.6,1,0,16.853,3.612,4.936,2,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라44a99a,82.35,3.3,3,82.35,4.74,0,0,0,0,4.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11220.18,2,0,15.285,1.393,2.44,2,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라44a84b,90.69,5.37,5,128.18,18.25,0,0,0,0,19.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2682.89,0,0,13.603,4.309,4.48,2,0.26,0,0,0,0,0,0,0,5,1,0.2,0,0,0,0,0,0,0,0,0,0,NA
라라59b88a,116.61,7.44,17,157.25,19.75,0,16,0,17,22.94,0,0,0,0,33,0,0,0,6,15,0,0,0,0,199644.31,0,0,4.766,0.999,1.486,3,1.07,0,0,0,0,0,0,0,9,1,0.111111111,0,0,0,0,1,0.111111111,0,0,0,0,NA
라라66b84a,95.59,4,1,95.59,16.12,0,0,0,0,16.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5501.99,0,0,15.332,5.78,5.249,1,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라70a92a,181.8,5.53,11,181.63,15.26,0,0,0,0,15.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17681.69,8,4,18.842,23.266,23.468,4,0.8,0,0,0,0,0,0,0,20,9,0.45,0,0,0,0,8,0.4,1,0.05,0,0,1
라라69b83b,89.22,5.64,24,95.13,32.56,0,24,0,16,39.45,0,0,0,0,40,0,0,0,10,10,8,6,0,0,15850.29,21,13,17.552,1.652,7.919,6,0.91,1,963,963,0,0,264,264,7,1,0.142857143,0,0,0,0,0,0,0,0,1,0.142857143,3
라라60a92b,132.81,6.02,83,119.49,23.53,0,61,0,52,29.02,7,0,0,0,120,7,0,10,14,36,22,12,0,0,44781.75,49,33,10.277,4.891,2.401,5,3.95,2,4565,2282.5,0,0,2014,1007,20,2,0.1,0,0,2,0.1,0,0,0,0,0,0,4
라라46a93a,222.96,7.44,17,384.53,16.7,0,6,0,0,17.6,0,0,0,0,10,0,0,0,0,7,0,0,0,0,14102.3,4,2,10.773,6.277,7.306,7,2.61,0,0,0,0,0,0,0,20,4,0.2,0,0,3,0.15,1,0.05,0,0,0,0,3
라라41b89a,79.32,0,1,79.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1579.12,1,1,19.014,5.464,5.672,1,0.03,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라51a82a,89.47,6.2,1,83.17,14.2,0,0,0,0,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5625.51,0,0,8.115,5.574,4.734,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라59b95b,87.26,6.27,18,106,26.6,0,17,0,31,34.87,0,0,0,0,53,6,0,6,9,9,6,6,0,0,24472.55,14,7,12.262,2.067,3.325,2,0.76,1,550,550,0,0,332,332,14,5,0.357142857,0,0,5,0.357142857,0,0,0,0,0,0,4
라라73b85b,150,6,1,150,48.39,0,0,0,0,48.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31617.32,0,0,20.881,1.418,2.283,1,0.06,2,5504,2752,0,0,1169,584.5,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라56b83b,98.32,6.74,5,168.27,12.71,0,0,0,10,20.63,0,0,0,0,12,0,0,0,0,0,0,0,0,0,38907.52,0,0,3.968,5.133,1.455,2,0.34,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,NA
라마53b01b,395.01,7.2,1,395.01,38.02,0,0,0,0,38.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5823.7,0,0,17.355,3.821,8.442,1,0.16,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2
라마57b01b,85.01,3.2,8,85.01,14.4,0,0,0,0,14.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8363.45,6,5,19.313,4.645,10.607,2,0.27,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,NA
라라59a83b,189.17,6.78,24,203.45,29.26,0,14,0,20,37.78,0,0,0,0,36,0,0,0,6,11,7,0,0,0,42501.44,14,7,4.598,4.1,3.59,4,1.95,0,0,0,0,0,0,0,3,1,0.333333333,0,0,1,0.333333333,0,0,0,0,0,0,NA
라라59a90b,153.94,7.41,12,252.99,29.32,0,10,0,12,52.39,0,0,0,0,22,0,0,0,0,0,0,0,0,0,115255.81,6,2,8.573,3.187,0.888,3,1.18,1,4598,4598,0,0,946,946,24,12,0.5,2,0.083333333,2,0.083333333,6,0.25,1,0.041666667,0,0,3
라라50b99b,67.28,4.92,7,63.2,16.5,0,0,0,0,17.1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1572.14,2,1,15.397,4.242,14.819,5,0.18,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
라라56b87a,1201.03,8.8,102,1409.52,46.81,0,8,0,16,56.97,0,0,0,0,24,0,0,0,6,8,0,0,0,0,614304.48,61,52,2.883,4.207,0.866,6,57.05,16,104859,6553.6875,1,0.0625,14578,911.125,144,37,0.256944444,0,0,15,0.104166667,18,0.125,3,0.020833333,0,0,20
라라72b91a,533.25,7.38,4,533.25,27.48,0,0,0,0,27.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2357.79,0,0,21.302,2.642,5.082,1,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라60a80b,149.69,6.05,1,136.1,19.93,0,0,0,0,18.12,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4840.84,0,0,10.926,4.138,6.923,1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라46b92a,97.92,4.83,14,95.14,25.29,0,16,0,0,34.68,0,0,0,0,17,0,0,0,0,6,7,0,0,0,10816.64,11,5,7.916,7.975,4.069,3,0.53,0,0,0,0,0,0,0,10,1,0.1,0,0,0,0,1,0.1,0,0,0,0,1
라라60b97b,170.01,5.76,49,185.59,24.43,0,35,0,29,28.8,0,0,0,0,65,0,0,0,14,14,14,8,0,0,21186.29,34,23,14.579,1.545,3.699,6,3.49,2,5772,2886,0,0,1584,792,4,3,0.75,0,0,0,0,3,0.75,0,0,0,0,2
라라57a95b,75.21,0,4,81.25,18.83,0,0,0,7,18.83,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6416.37,2,2,12.044,4.406,7.889,2,0.15,1,4390,4390,0,0,3370,3370,2,0,0,0,0,0,0,0,0,0,0,0,0,2
라라52a93b,148.86,9.05,4,147.48,23.53,0,7,0,0,23.02,0,0,0,0,9,0,0,0,0,6,0,0,0,0,11017.46,2,1,7.61,3.965,6.197,2,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
라마58b05a,63.03,4.82,18,62.27,24.46,0,6,0,12,24.44,0,0,0,0,18,0,0,0,0,8,0,0,0,0,3827.75,13,9,24.806,6.73,2.404,3,0.45,0,0,0,0,0,0,0,3,1,0.333333333,0,0,0,0,0,0,0,0,0,0,NA
라라74b85b,178.04,6.1,3,221.06,17.09,0,0,0,0,20.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20560.63,0,0,22.028,1.222,1.951,2,0.27,2,50064,25032,0,0,3997,1998.5,3,1,0.333333333,1,0.333333333,0,0,0,0,0,0,0,0,1
라라52b99b,162.79,4.74,7,162.79,24.93,0,0,0,0,24.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8680.09,2,0,14.676,3.382,10.563,2,0.46,0,0,0,0,0,0,0,12,9,0.75,0,0,3,0.25,6,0.5,0,0,0,0,NA
라라58a80b,142.6,4.86,7,147.41,27.05,0,7,0,8,30.02,0,0,0,0,16,0,0,0,0,6,0,0,0,0,26101.03,5,3,9.557,2.032,4.646,3,0.41,1,2750,2750,0,0,1330,1330,6,0,0,0,0,0,0,0,0,0,0,0,0,3
라라58a90a,464.57,5.16,16,433.06,8.19,0,0,0,0,8.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43619.11,2,0,8.292,2.906,1.221,5,2.77,3,1446,482,0,0,1345,448.3333333,3,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라52b95a,95.01,4.47,18,96.57,31,0,15,0,17,31.53,0,0,0,0,32,0,0,0,7,10,0,0,0,0,20935.37,13,9,9.705,3.943,6.121,3,0.67,0,0,0,0,0,0,0,5,1,0.2,0,0,0,0,0,0,0,0,0,0,NA
라라64b91b,295.54,5.92,11,381.31,7.28,0,0,0,0,8.1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,11933.13,3,1,18.878,0.882,5.802,2,1.68,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
라라65b93b,72.86,4.39,102,72.93,29.15,0,61,0,28,29.05,0,0,0,0,91,6,0,8,7,21,19,15,11,0,10472.12,91,73,20.893,3.966,9.835,6,2.98,1,2315,2315,0,0,465,465,20,2,0.1,0,0,2,0.1,0,0,0,0,0,0,10
라라65a88b,132.09,5.74,31,138.59,39.72,0,10,0,17,46.83,0,0,0,0,27,0,0,0,0,10,0,0,0,0,43282.56,20,15,13.521,1.742,2.673,7,1.72,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1
라라54b86b,157.3,14.81,260,719.81,55.95,123,534,29,2451,144.93,462,159,125,263,3447,410,469,586,548,443,231,78,10,0,849975.73,173,160,1.742,3.734,0.97,9,74.57,2,23534,11767,0,0,665,332.5,294,56,0.19047619,0,0,36,0.12244898,15,0.051020408,1,0.003401361,0,0,52
라라51b85b,224.6,12.49,20,934.93,17.24,0,45,1,219,28.74,37,12,11,24,301,36,29,57,56,44,23,0,0,0,63944.48,4,3,2.943,3.649,1.035,6,7.48,0,0,0,0,0,0,0,108,24,0.222222222,0,0,13,0.12037037,11,0.101851852,0,0,0,0,11
라라68a85b,90.49,4.99,14,89.57,21.13,0,8,0,6,20.69,0,0,0,0,14,0,0,0,0,0,0,0,0,0,9563.01,11,9,18.337,2.907,6.999,2,0.5,0,0,0,0,0,0,0,7,2,0.285714286,1,0.142857143,1,0.142857143,0,0,0,0,0,0,NA
라라51b99b,199.5,5,1,199.5,22.93,0,0,0,0,22.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2581.8,0,0,15.463,4.169,12.855,1,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라70b90a,146.69,3.6,4,146.69,8.91,0,0,0,0,8.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4230.99,4,1,17.354,2.894,1.911,3,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라53a93b,129.36,5.87,50,167.31,39.09,0,31,0,43,47.83,0,0,0,0,76,6,6,8,9,25,10,8,0,0,48278.45,40,27,10.593,4.956,4.65,8,3.32,0,0,0,0,0,0,0,28,1,0.035714286,0,0,1,0.035714286,0,0,0,0,0,0,8
라라40a88a,235.76,0,2,235.76,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,8089.16,2,0,22.306,1.625,6.094,1,0.19,2,3647,1823.5,0,0,893,446.5,2,1,0.5,0,0,0,0,0,0,0,0,0,0,NA
라라55b92b,165.64,6.01,52,175.69,24.85,0,39,0,25,27.71,0,0,0,0,67,0,0,0,11,18,17,0,0,0,87217.85,36,26,7.189,3.161,1.506,7,3.07,1,1222,1222,0,0,492,492,21,4,0.19047619,0,0,4,0.19047619,0,0,0,0,0,0,NA
라라56b97b,74.19,3.85,12,73.65,37.61,0,14,0,0,36.33,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3494.12,10,9,14.865,4.306,7.486,2,0.35,1,1321,1321,0,0,8328,8328,1,0,0,0,0,0,0,0,0,0,0,0,0,3
라라47b94a,90,7.75,1,71.5,10.65,0,0,0,0,8.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5713.73,0,0,8.959,11.88,5.493,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라54a80a,125.28,7.35,68,162.82,36.12,0,64,1,57,49.61,0,0,0,0,125,9,8,9,17,32,27,15,0,0,178831.1,50,35,7.718,3.836,0.556,7,4.43,3,7264,2421.333333,0,0,481,160.3333333,52,3,0.057692308,0,0,1,0.019230769,2,0.038461538,0,0,0,0,4
라라70a86a,364.53,3.8,5,364.53,55.44,0,0,0,0,55.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6503.96,5,2,18.141,0.912,5.664,2,0.73,1,49,49,0,0,4904,4904,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라55a86a,321.83,8.08,134,414.68,48.94,0,32,0,55,73.68,0,0,0,0,89,10,0,6,19,24,13,0,0,0,673241.72,89,44,2.482,4.474,1.583,10,22.03,3,1340,446.6666667,0,0,974,324.6666667,87,19,0.218390805,3,0.034482759,5,0.057471264,5,0.057471264,2,0.022988506,0,0,7
라라61b82a,97.21,5.08,71,106.25,31.59,0,50,0,64,46.97,0,0,0,0,115,9,10,0,21,26,14,19,0,0,31190.19,58,34,8.503,4.371,4.325,5,3.02,5,1126,225.2,0,0,6723,1344.6,28,0,0,0,0,0,0,0,0,0,0,0,0,1
라라40b88b,80,0,1,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1751.52,1,0,20.44,3.218,7.284,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라70a89b,113,5.23,16,113,22.02,0,0,0,9,22.02,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4826.44,11,9,16.558,1.587,1.582,6,0.72,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라48b99a,99.88,4.61,11,101,18.79,0,0,0,0,18.19,0,0,0,0,9,0,0,0,0,7,0,0,0,0,3721.54,7,3,14.821,0.755,10.331,2,0.44,4,9791,2447.75,1,0.25,17212,4303,5,1,0.2,0,0,0,0,0,0,0,0,0,0,4
라라44b92b,68.34,5.88,5,68.34,27.05,0,0,0,0,27.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4385.33,2,1,11.321,6.454,7.854,2,0.14,0,0,0,0,0,0,0,4,1,0.25,0,0,0,0,0,0,1,0.25,0,0,1
라라56b81a,111.35,4.87,57,117.31,28.93,0,34,0,57,32.56,6,0,0,0,97,8,0,6,21,21,13,12,0,0,34753.88,38,24,9.279,0.307,2.767,5,2.68,4,6909,1727.25,0,0,7526,1881.5,17,1,0.058823529,0,0,0,0,0,0,1,0.058823529,0,0,NA
라라70a88a,641.28,9.42,68,891.3,21.07,0,0,0,13,26.62,0,0,0,0,17,0,0,0,0,0,0,0,0,0,76788.17,10,8,16.591,0.188,2.391,5,24.24,0,0,0,0,0,0,0,43,2,0.046511628,0,0,1,0.023255814,0,0,1,0.023255814,0,0,4
라라54a87b,132.51,11.34,194,381.61,56.21,16,180,10,963,158.74,40,12,21,22,1183,463,157,109,139,112,87,37,8,0,1051353.95,99,80,1.111,2.368,0.714,6,29.61,16,24347,1521.6875,0,0,5085,317.8125,284,38,0.133802817,0,0,25,0.088028169,8,0.028169014,1,0.003521127,0,0,63
라라58b83a,136.59,5.42,5,136.59,23.63,0,0,0,0,21.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13385.42,1,0,5.258,4.76,3.866,2,0.27,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라65a96b,78.75,6,2,78.75,27.85,0,0,0,0,27.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15224.63,1,0,12.929,1.804,1.467,4,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라39b94a,181.21,5.44,9,199.54,22.39,0,0,0,0,25.92,0,0,0,0,8,0,0,0,0,0,0,0,0,0,9506.12,4,0,19.344,2.041,3.685,4,0.72,4,10932,2733,0,0,1899,474.75,5,1,0.2,0,0,1,0.2,0,0,0,0,0,0,1
라라57a90b,97.89,6.81,45,110.4,33.14,0,43,0,66,42.3,0,0,0,0,111,16,6,0,24,21,15,16,0,0,221931.98,35,23,6.791,1.405,1.427,3,1.94,8,19008,2376,0,0,89903,11237.875,54,7,0.12962963,1,0.018518519,1,0.018518519,4,0.074074074,1,0.018518519,0,0,7
라라72b89a,123.35,4.7,1,123.35,21.01,0,0,0,0,21.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1688.7,1,1,17.927,3.314,1.83,1,0.05,1,397635,397635,0,0,21313,21313,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라59b87a,157.92,11.83,36,629.65,45.88,14,37,2,323,76.79,59,13,16,39,419,48,87,70,60,52,16,0,0,0,151815.41,1,0,4.382,1.307,0.953,6,9.07,2,129,64.5,0,0,296,148,78,19,0.243589744,0,0,12,0.153846154,7,0.08974359,0,0,0,0,2
라라39a88b,82.43,4.78,13,85.7,20.6,0,8,0,12,22.4,0,0,0,0,20,0,0,0,7,0,0,6,0,0,4822.57,12,8,23.612,1.328,4.688,3,0.45,0,0,0,0,0,0,0,16,1,0.0625,0,0,1,0.0625,0,0,0,0,0,0,8
라라70a83b,212.26,4.71,14,216.06,21.14,0,10,0,6,23.25,0,0,0,0,17,0,0,0,0,0,0,0,0,0,6651.55,10,3,22.301,2.312,7.611,3,1.21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라43a93a,71.75,3.1,2,71.75,35.85,0,0,0,0,35.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1670.76,2,0,13.976,1.929,2.138,1,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라55a79a,93.75,4,1,93.75,31.25,0,0,0,0,31.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82169.5,8,5,10.424,2.561,2.112,6,3.73,2,12113,6056.5,0,0,13273,6636.5,7,2,0.285714286,0,0,1,0.142857143,1,0.142857143,0,0,0,0,NA
라라53a98a,35.7,3.53,3,35.7,12.23,0,0,0,0,12.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9983.25,1,0,12.883,1.588,7.859,2,0.04,0,0,0,0,0,0,0,6,3,0.5,0,0,1,0.166666667,0,0,1,0.166666667,0,0,NA
라라66b88a,145.72,7.14,27,150.26,20.9,0,10,0,12,21.37,0,0,0,0,22,0,0,0,0,7,0,0,0,0,11590.39,13,7,13.077,1.426,2.351,5,1.62,1,4939,4939,0,0,268,268,16,0,0,0,0,0,0,0,0,0,0,0,0,NA
라마53b00a,48.69,6.9,11,48.69,14.44,0,0,0,0,14.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14775.13,8,7,19.75,2.842,10.837,3,0.21,0,0,0,0,0,0,0,3,2,0.666666667,0,0,2,0.666666667,0,0,0,0,0,0,1
라라52b97a,81.5,5.68,65,89.96,29.44,0,46,0,48,38.37,0,0,0,0,96,0,0,0,25,21,13,17,0,0,24806.58,58,33,11.75,0.341,7.634,6,2.34,0,0,0,0,0,0,0,17,2,0.117647059,0,0,0,0,0,0,0,0,0,0,5
라라48a93a,95.69,5.9,37,105.18,28.02,0,26,0,27,31.93,0,0,0,0,55,0,0,7,7,17,7,7,0,0,17960.52,26,17,7.631,7.691,4.164,4,1.56,1,47210,47210,0,0,1833,1833,12,1,0.083333333,0,0,0,0,1,0.083333333,0,0,0,0,1
라라48b82a,73.07,0,2,73.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001.24,2,2,9.975,3.428,4.289,1,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라53b95b,133.34,4.6,1,133.34,19.9,0,0,0,0,19.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3035.82,0,0,11.96,3.974,6.274,1,0.05,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라40b85a,132.17,5.8,3,132.17,22.81,0,0,0,6,22.81,0,0,0,0,6,0,0,0,0,0,0,0,0,0,29928.43,2,1,19.865,5.658,5.898,2,0.16,2,10143,5071.5,1,0.5,4424,2212,4,0,0,0,0,0,0,0,0,0,0,0,0,2
라라48b94a,94.97,5.95,1,90.27,11.87,0,0,0,0,11.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3620.81,0,0,9.682,6.179,6.426,1,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
라라54a86a,343.06,26.73,41,3190.03,28.34,86,406,21,1474,47.15,246,75,80,147,2126,250,218,293,420,263,166,109,19,0,352836.66,32,10,1.147,3.491,1.072,8,52.32,2,775,387.5,0,0,647,323.5,197,69,0.350253807,1,0.005076142,25,0.126903553,42,0.21319797,1,0.005076142,0,0,18
라라48a89b,220.1,6.51,12,226.77,22.29,0,0,0,0,27.34,0,0,0,0,6,0,0,0,0,0,0,0,0,0,48226.25,1,0,7.611,7.671,1.308,3,1.09,1,242157,242157,0,0,6400,6400,9,3,0.333333333,0,0,1,0.111111111,0,0,2,0.222222222,0,0,1
라라52a90a,88.5,6.96,201,166.75,52.54,13,194,5,318,88.8,20,11,9,8,532,40,47,49,97,125,80,39,13,0,179056.99,164,117,2.999,2.189,1.35,8,13.41,2,927,463.5,0,0,5280,2640,74,4,0.054054054,0,0,3,0.040540541,0,0,0,0,0,0,31
라라47b92a,99.21,5.04,25,109.09,26.41,0,18,0,9,29.89,0,0,0,0,28,0,0,0,0,9,0,0,0,0,20507.32,16,11,6.607,6.666,3.024,3,1.09,0,0,0,0,0,0,0,28,9,0.321428571,0,0,0,0,7,0.25,2,0.071428571,0,0,1
